Calendar Day,Normative Stock Required,Receipt,Consumption,Monitored Capacity(coal),Electricity Generated_Nuclear,Electricity Generated_Hydro
2022-06-14,75322.36,2520.154999997,2693.520000003,204079.5,126.0,485.2
2022-06-13,75322.36,2673.920000003,2670.045000003,204079.5,123.89,491.44
2022-06-12,75322.36,2846.285000003,2536.730000003,204079.5,125.23,476.08
2022-06-11,75322.36,2701.685,2562.815,204079.5,124.47,475.25
2022-06-10,75322.36,2659.996,2621.585,204079.5,123.34,489.12
2022-06-09,75322.36,2734.035000003,2575.865000003,204079.5,123.18,503.69
2022-06-08,75322.36,2565.774999997,2592.080000003,204079.5,121.69,480.67
2022-06-07,74809.08,2618.694999997,2652.340000003,204079.5,114.17,477.17
2022-06-06,74809.08,2584.01,2633.264999997,204079.5,114.83,463.93
2022-06-05,74882.725,2709.104999997,2530.680000003,204079.5,116.24,443.69
2022-06-04,74882.725,2645.964999997,2670.355000003,204079.5,125.4,463.45
2022-06-03,74882.725,2795.7599999970003,2565.594999997,204079.5,129.62,459.4
2022-06-02,74882.725,2799.005000003,2610.985,204079.5,130.06,420.93
2022-06-01,74882.725,2617.25,2580.6349999999998,204079.5,125.31,423.03
2022-05-31,74882.725,2856.440000003,2585.845,204079.5,123.14,447.67
2022-05-30,74882.725,2710.565,2568.975000003,204079.5,110.84,426.89
2022-05-29,74882.725,2635.055,2388.76,204079.5,106.6,411.47
2022-05-28,74882.725,2643.745,2441.624999997,204079.5,106.51,421.89
2022-05-27,74882.725,2808.5,2467.974999997,204079.5,106.79,366.21
2022-05-26,74882.725,2857.09,2515.155,204079.5,106.17,362.92
2022-05-25,74882.725,2603.560000003,2491.645000003,204079.5,104.45,420.17
2022-05-24,74882.725,2627.22,2270.430000003,204079.5,105.34,409.9
2022-05-23,74882.725,2547.960000003,2113.815000003,204079.5,108.59,394.56
2022-05-22,74882.725,2607.665000003,2145.94,204079.5,113.23,389.24
2022-05-21,74882.725,2554.645,2333.79,204079.5,112.17,415.32
2022-05-20,74882.725,2476.645,2611.165,204079.5,112.48,419.96
2022-05-19,74882.725,2436.57,2633.705,204079.5,112.02,439.95
2022-05-18,74882.725,2537.064999997,2663.6150000000002,204079.5,114.42,492.52
2022-05-17,74882.725,2474.6349999999998,2600.525,204079.5,114.21,510.81
2022-05-16,74882.725,2574.78,2544.555,204079.5,114.13,507.22
2022-05-15,74882.725,2474.485,2457.88,204079.5,114.07,469.58
2022-05-14,74882.725,2447.27,2478.07,204079.5,114.02,493.32
2022-05-13,74882.725,2515.989,2516.965,204079.5,113.51,461.02
2022-05-12,74882.725,2638.994999997,2533.445,204079.5,110.11,431.82
2022-05-11,74882.725,2445.0,2590.095,204079.5,109.74,407.28
2022-05-10,74882.725,2196.964999997,2580.0,204079.5,112.07,385.46
2022-05-09,74882.725,2506.356,2606.145,204079.5,114.28,369.89
2022-05-08,74966.265,2623.97,2569.435,204079.5,113.78,352.28
2022-05-07,74966.265,2544.325,2642.48,204079.5,113.63,367.2
2022-05-06,74966.265,2607.52,2643.007,204079.5,113.66,371.1
2022-05-05,74966.265,2462.98,2541.58,204079.5,113.77,392.35
2022-05-04,74966.265,2364.11,2583.352,204079.5,114.62,395.84
2022-05-03,74966.265,2371.917,2599.395,204079.5,113.83,401.08
2022-05-02,74966.265,2657.49,2672.265,204079.5,114.58,367.18
2022-05-01,74966.265,2547.375,2469.36,204079.5,114.11,330.26
2022-04-30,74966.265,2477.957,2548.22,204079.5,114.53,374.88
2022-04-29,74966.265,2604.277,2604.727,204079.5,109.96,398.35
2022-04-28,75091.44,2391.49,2642.88,204079.5,109.56,399.16
2022-04-27,74762.545,2366.877,2669.0769999999998,204079.5,108.54,390.38
2022-04-26,74762.545,2532.767,2651.402,204079.5,109.06,375.42
2022-04-25,74887.72,2334.02,2677.12,204079.5,109.93,350.34
2022-04-24,74887.72,2617.04,2588.49,204079.5,109.87,323.63
2022-04-23,75109.96,2792.167,2694.41,204079.5,109.75,371.48
2022-04-22,75109.96,2556.6002,2691.85,204079.5,109.9,360.76
2022-04-21,75109.96,2718.98,2647.01,204079.5,112.64,381.68
2022-04-20,74984.785,2408.897,2654.417,204079.5,113.01,390.27
2022-04-19,74984.785,2400.367,2664.015,204079.5,113.08,380.72
2022-04-18,75500.99,2490.137,2640.477,204079.5,114.68,353.28
2022-04-17,75500.99,2558.347,2555.537,204079.5,115.11,302.99
2022-04-16,75500.99,2579.1,2639.037,204079.5,115.46,324.98
2022-04-15,75500.99,2592.77,2602.82,204079.5,115.49,343.42
2022-04-14,75500.99,2599.067,2616.767,204079.5,115.54,371.49
2022-04-13,75500.99,2481.907,2614.65,204079.5,115.41,417.26
2022-04-12,75500.99,2477.44,2572.69,204079.5,117.43,427.13
2022-04-11,75500.99,2572.217,2573.28,204079.5,118.82,421.11
2022-04-10,75500.99,2476.617,2524.247,204079.5,120.8,394.32
2022-04-09,75500.99,2464.207,2609.367,204079.5,121.05,419.38
2022-04-08,75500.99,2453.277,2620.77,204079.5,121.35,432.36
2022-04-07,75500.99,2330.73,2588.037,204079.5,120.21,434.72
2022-04-06,75500.99,2251.567,2563.43,204079.5,120.62,426.82
2022-04-05,75693.08,2349.867,2602.76,204079.5,120.46,434.17
2022-04-04,75693.08,2184.1,2592.51,204079.5,121.5,411.36
2022-04-03,75693.08,2316.64,2499.82,204079.5,122.75,366.09
2022-04-02,75567.905,2373.825,2579.965,204079.5,122.74,354.62
2022-04-01,75567.905,2484.395,2615.765,204079.5,123.07,364.68
2022-03-31,75567.905,2520.095,2574.065,204079.5,122.05,386.92
2022-03-30,75567.905,2546.555,2564.395,204079.5,121.15,381.78
2022-03-29,75567.905,2693.99,2569.055,203419.5,121.21,372.12
2022-03-28,75567.905,2502.315,2526.93,203899.5,122.09,337.94
2022-03-27,75567.905,2791.685,2497.145,203899.5,123.26,318.54
2022-03-26,75567.905,2523.472,2531.04,203899.5,123.03,353.02
2022-03-25,75567.905,2462.4,2534.5,203899.5,128.46,372.02
2022-03-24,75567.905,2480.165,2520.727,203899.5,147.05,359.27
2022-03-23,75567.905,2404.415,2515.2,203899.5,146.46,380.84
2022-03-22,75567.905,2262.39,2480.02,203899.5,146.3,400.62
2022-03-21,75567.905,2137.8,2464.815,203899.5,145.5,382.02
2022-03-20,75567.905,2141.985,2375.09,203899.5,147.76,357.47
2022-03-19,75567.905,2076.966666667,2348.023333333,203899.5,147.47,345.49
2022-03-18,75567.905,2385.71,2357.88,203899.5,147.65,352.27
2022-03-17,75567.905,2437.465,2525.986666667,203899.5,147.36,418.74
2022-03-16,75567.905,2565.947,2528.142,203899.5,147.44,390.7
2022-03-15,75567.905,2376.825,2513.22,203899.5,147.41,373.69
2022-03-14,75567.905,2440.667,2489.687,203899.5,147.64,337.57
2022-03-13,75567.905,2517.677,2400.92,203899.5,147.75,300.05
2022-03-12,75567.905,2336.615,2454.437,203899.5,147.75,329.98
2022-03-11,75567.905,2665.11,2477.87,203899.5,142.21,329.77
2022-03-09,75693.08,2579.03,2441.936666667,203899.5,143.53,323.73
2022-03-08,75693.08,2460.38,2443.9,203899.5,143.85,317.53
2022-03-07,75693.08,2413.01,2403.434,203899.5,144.16,300.3
2022-03-06,75693.08,2426.21,2403.31,203899.5,143.28,270.42
2022-03-05,75693.08,2412.75,2447.25,203899.5,137.46,308.97
2022-03-04,75567.905,2617.942,2413.141,203899.5,140.68,310.57
2022-03-03,75567.905,2527.737,2388.905,203899.5,148.43,281.53
2022-03-02,75567.905,2415.615,2345.55,203899.5,148.0,291.73
2022-03-01,75567.905,2430.44,2445.045,203899.5,148.95,278.69
2022-02-28,75567.905,2365.415,2367.445,203899.5,147.98,281.45
2022-02-27,75567.905,2344.622,2242.505,203899.5,144.85,267.18
2022-02-26,75567.905,2361.2,2323.265,203899.5,143.16,270.7
2022-02-25,75567.905,2531.195,2420.845,203899.5,143.11,296.72
2022-02-24,75567.905,2604.16,2441.985,203899.5,142.54,306.19
2022-02-23,75567.905,2492.78,2410.99,203899.5,138.96,296.23
2022-02-22,75386.775,2341.735,2365.12,203899.5,129.85,298.19
2022-02-21,75386.775,2212.304,2372.085,203899.5,130.14,288.78
2022-02-20,75386.775,2474.62,2340.395,203899.5,130.05,246.29
2022-02-19,75386.775,2302.675,2384.69,203899.5,125.15,269.36
2022-02-18,75386.775,2390.145,2406.49,203899.5,130.2,274.72
2022-02-17,75386.775,2302.34,2403.85,203899.5,128.54,268.49
2022-02-16,75386.775,2421.345,2401.907,203899.5,128.94,271.3
2022-02-15,75386.775,2547.86,2367.935,203899.5,132.12,275.58
2022-02-14,75386.775,2482.75,2337.09,203899.5,135.13,255.1
2022-02-13,75386.775,2495.785,2284.795,203899.5,135.44,235.23
2022-02-12,75386.775,2241.93,2338.515,203899.5,135.47,266.76
2022-02-11,75386.775,2449.877,2289.535,203899.5,135.3,243.12
2022-02-10,75386.775,2385.1,2324.9,203899.5,135.06,245.86
2022-02-09,75386.775,2358.45,2359.04,203899.5,135.35,262.96
2022-02-08,75386.775,2360.745,2428.34,203899.5,135.18,274.0
2022-02-07,75386.775,2378.362,2407.625,203899.5,135.27,271.31
2022-02-06,75386.775,2415.572,2323.031,203899.5,135.57,235.5
2022-02-05,75386.775,2181.532,2372.29,203899.5,135.66,256.9
2022-02-04,75386.775,2328.747,2334.117,203899.5,132.45,240.3
2022-02-03,75962.475,2341.29,2319.49,203899.5,127.98,252.9
2022-02-02,75962.475,2279.297,2383.602,203899.5,129.01,272.23
2022-02-01,75962.475,2273.31,2417.132,203899.5,128.0,276.58
2022-01-31,69936.875,2418.772,2340.98,204119.5,128.21,278.71
2022-01-27,69894.375,2426.355,2238.745,203459.5,131.08,247.37
2022-01-26,69894.375,2295.115,2231.79,203459.5,130.79,244.49
2022-01-25,69894.375,2254.155,2302.422,203459.5,129.88,277.52
2022-01-24,69894.375,2276.187,2295.985,203459.5,130.21,261.29
2022-01-23,69894.375,2298.14,2151.182,203459.5,128.63,210.25
2022-01-22,69894.375,2302.614,2168.302,203459.5,120.82,229.77
2022-01-21,69894.375,2530.4,2277.31,203459.5,116.75,251.8
2022-01-20,69894.375,2339.772,2286.575,203189.5,127.25,254.87
2022-01-19,69894.375,2278.718,2276.075,203189.5,128.42,258.34
2022-01-18,69894.375,2181.75,2255.552,203189.5,128.51,254.54
2022-01-17,69894.375,2172.082,2187.382,203189.5,128.41,238.6
2022-01-16,69894.375,2173.355,2033.605,203189.5,128.15,223.32
2022-01-15,69894.375,2098.287,2079.762,203189.5,128.59,224.85
2022-01-14,69894.375,2270.506,2099.377,203189.5,128.83,235.47
2022-01-13,69894.375,2228.846666667,2166.413333333,203189.5,128.76,236.38
2022-01-12,69894.375,2126.486666667,2166.16,203189.5,129.75,246.86
2022-01-11,69894.375,2245.37,2142.965,203189.5,127.34,240.94
2022-01-10,69894.375,2265.81833333,2139.368333333,203189.5,122.6,251.86
2022-01-09,69894.375,2246.731666667,2070.89,203189.5,120.56,234.14
2022-01-08,69894.375,2349.555,2150.3849999999998,203189.5,113.17,246.77
2022-01-07,69894.375,2382.000000003,2227.27,203189.5,109.72,265.01
2022-01-06,69894.375,2292.538333333,2202.641666667,203189.5,121.32,258.59
2022-01-05,69894.375,2315.647,2241.66,203189.5,132.24,256.17
2022-01-04,69894.375,2181.137,2264.25,203189.5,134.34,251.58
2022-01-03,69894.375,2118.8297,2196.11,203189.5,134.13,258.79
2022-01-02,69894.375,2291.3283,2084.335,203189.5,138.92,221.3
2022-01-01,69894.245,2231.335,2148.075,203189.5,146.67,237.19
2021-12-31,58993.77183766,1935.76,1954.05,203189.5,141.89,285.09
2021-12-30,58993.77183766,1862.47,1910.14,203189.5,141.65,232.02
2021-12-29,58993.77183766,2054.26,1928.1200000000001,203189.5,141.67,244.66
2021-12-28,58993.77183766,2119.430000003,1972.7,203189.5,139.38,238.6
2021-12-27,58993.77183766,2076.88,2001.990000003,203189.5,146.48,251.08
2021-12-26,58993.77183766,2093.839999997,1997.540000003,203189.5,146.51,237.57
2021-12-25,58993.77183766,2096.716666667,2061.573333333,203189.5,147.37,280.99
2021-12-24,58993.77183766,2185.85,2092.18,203189.5,147.29,255.88
2021-12-23,58993.77183766,2025.849999997,2050.090000003,202664.5,144.19,263.54
2021-12-22,58993.77183766,2123.5,2034.09,202664.5,147.35,259.94
2021-12-21,58989.99946966,1975.88,2014.04,202664.5,146.58,403.77
2021-12-20,58989.99946966,1943.48,1938.938,202664.5,147.74,253.28
2021-12-19,58989.99946966,2028.81,1859.39,202664.5,146.75,228.81
2021-12-18,58989.99946966,2051.06,1907.07,202652.5,142.51,229.93
2021-12-17,58989.99946966,1990.13,1906.3899999999999,202652.5,142.43,251.86
2021-12-16,58989.99946966,2065.59,1893.54,202652.5,140.95,256.82
2021-12-15,58989.99946966,2065.0,1882.77,202652.5,141.01,272.14
2021-12-14,57570.87716182,2036.31,1912.75,202652.5,140.89,274.8
2021-12-07,57570.87716182,2036.745,1883.33,202652.5,137.08,264.99
2021-11-25,0.0,2029.815,1846.46,202652.5,130.5,284.93
2021-11-24,0.0,2102.79,1841.11,202652.5,121.15,301.59
2021-11-23,0.0,2140.0,1845.645,202652.5,113.01,299.2
2021-11-22,0.0,1920.765,1783.665,202652.5,115.12,295.49
2021-11-21,0.0,2008.28,1663.75,202652.5,113.62,283.37
2021-11-20,0.0,2092.555,1690.975,202652.5,112.31,284.78
2021-11-19,0.0,1900.25,1747.895,202652.5,115.89,285.32
2021-11-18,0.0,2015.02,1801.37,202652.5,115.17,329.92
2021-11-17,0.0,1960.81,1808.87,202652.5,125.52,321.94
2021-11-16,0.0,2013.78,1792.74,202652.5,139.55,302.92
2021-11-15,0.0,1988.24,1787.77,202652.5,140.51,318.24
2021-11-14,0.0,2076.67,1752.6299999999999,202652.5,140.39,306.3
